hour,activated_up,activated_dn,reserve_up,reserve_dn,act_pct_up,act_pct_dn,price_up_eur_mwh,price_dn_eur_mwh,spot_eur_mwh
2026-05-29T12:00,19.8,182,10800,10800,0.1833,1.6852,112.88,11.8,127.32
2026-05-29T13:00,7.6,435.2,10400,10400,0.0731,4.1846,17.26,-18.4,17.98
2026-05-29T14:00,116.2,82.2,10400,10400,1.1173,0.7904,90.5,-7.64,4.36
2026-05-29T15:00,66.8,246.8,10400,10400,0.6423,2.3731,28.4,-18.06,1.58
2026-05-29T16:00,552.6,11.4,10400,10400,5.3135,0.1096,69.04,35.98,6.72
2026-05-29T17:00,642.6,18,10400,10400,6.1788,0.1731,267.24,11.82,11.64
2026-05-29T18:00,25.4,696.8,10400,10400,0.2442,6.7,36.12,-32.84,61.66
2026-05-29T19:00,145,73,10600,10600,1.3679,0.6887,189.84,43.86,215.62
2026-05-29T20:00,110.8,134.8,12000,12000,0.9233,1.1233,561.02,92.28,502.62
2026-05-29T21:00,43,36.8,12000,12000,0.3583,0.3067,821.82,472.34,751.46
2026-05-29T22:00,8.4,70.4,11400,11400,0.0737,0.6175,877.36,681.62,974.56
2026-05-29T23:00,17.4,119.4,9200,8800,0.1891,1.3568,880.5,837.62,1201.56
2026-05-30T00:00,13.4,95.8,8000,8800,0.1675,1.0886,890.96,877.64,1219.58
2026-05-30T01:00,46.2,148.8,8400,8800,0.55,1.6909,987.2,739.18,1020.9
2026-05-30T02:00,3.6,480.2,8400,8400,0.0429,5.7167,834.92,555.78,986.44
2026-05-30T03:00,0.4,551.4,8000,8000,0.005,6.8925,541.54,521.44,894.9
2026-05-30T04:00,33,82,8000,8000,0.4125,1.025,797.2,560.94,856.98
2026-05-30T05:00,308.2,5.4,8000,8000,3.8525,0.0675,923.6,574.76,838.88
2026-05-30T06:00,82.2,10.2,8000,8000,1.0275,0.1275,906.76,645.12,917.6
2026-05-30T07:00,85.4,18.6,8000,8000,1.0675,0.2325,931.18,554.12,922.7
2026-05-30T08:00,32.6,286.4,8000,8000,0.4075,3.58,842.32,504.68,889.6
2026-05-30T09:00,3.8,584.8,11400,11400,0.0333,5.1298,780.54,446,823.82
2026-05-30T10:00,20.4,293.4,12000,12000,0.17,2.445,309.78,156.32,493.46
2026-05-30T11:00,196.8,57.8,12000,12000,1.64,0.4817,147.84,9.74,162.42
2026-05-30T12:00,264.2,30.4,10800,10800,2.4463,0.2815,115.16,-0.56,19.7
2026-05-30T13:00,48,314.6,10400,10400,0.4615,3.025,7.7,-25.36,-0.04
2026-05-30T14:00,66.6,42,10400,10400,0.6404,0.4038,-7.62,-6.18,-0.08
2026-05-30T15:00,455.4,10.2,10400,10400,4.3788,0.0981,29.1,-4.06,-0.64
2026-05-30T16:00,132.8,15.4,10400,10400,1.2769,0.1481,5.44,-50.12,-0.84
2026-05-30T17:00,158,180,10400,10400,1.5192,1.7308,54.5,-39.5,-0.08
2026-05-30T18:00,235.6,94.8,10400,10400,2.2654,0.9115,90.96,-23.4,2.7
2026-05-30T19:00,496.4,8.8,10600,10600,4.683,0.083,218.5,11.1,19.44
2026-05-30T20:00,252.4,242.6,12000,12000,2.1033,2.0217,208.2,-2.8,187.24
2026-05-30T21:00,133.6,73.6,12000,12000,1.1133,0.6133,542.5,227.44,524.94
2026-05-30T22:00,164,64.4,11400,11400,1.4386,0.5649,841.9,460.54,774.2
2026-05-30T23:00,92.4,228,8600,8000,1.0744,2.85,833.7,440.8,872.34
2026-05-31T00:00,86.4,111.8,8000,8000,1.08,1.3975,940.18,445.78,915.92
2026-05-31T01:00,10.6,86,8000,8000,0.1325,1.075,719.78,653.8,863.2
2026-05-31T02:00,364,42.6,8400,8400,4.3333,0.5071,907.6,294.44,803.78
2026-05-31T03:00,153.2,70.8,8000,8000,1.915,0.885,862,434.08,747.24
2026-05-31T04:00,62.2,124.2,8000,8000,0.7775,1.5525,733.9,354.5,641.44
2026-05-31T05:00,56.4,233.6,8000,8000,0.705,2.92,686.86,289.22,664
2026-05-31T06:00,429.4,6.4,8000,8000,5.3675,0.08,911.88,378.94,583.96
2026-05-31T07:00,331.6,35.2,8000,8000,4.145,0.44,890.92,349.84,583.12
2026-05-31T08:00,54.4,31.2,8000,8000,0.68,0.39,604.7,464.37,644.62
2026-05-31T09:00,86.5,63.1,11400,11400,0.7588,0.5535,315.26,205.49,548.24
2026-05-31T10:00,80.5,59.7,12000,12000,0.6708,0.4975,188.16,33.77,164.66
2026-05-31T11:00,74.8,295.6,12000,12000,0.6233,2.4633,13.5,-25.28,18.02
2026-05-31T12:00,17.6,168.9,10800,10800,0.163,1.5639,8.17,-13.64,0
2026-05-31T13:00,0.2,355.8,9800,9800,0.002,3.6306,-2.85,-30.01,-0.02
2026-05-31T14:00,18.1,150.8,9600,9600,0.1885,1.5708,11.4,-31.03,-0.08
2026-05-31T15:00,254.8,2.3,9600,9600,2.6542,0.024,42.91,-1.19,-0.08
2026-05-31T16:00,173,77.1,9600,9600,1.8021,0.8031,19.54,-6.04,-0.16
2026-05-31T17:00,16.9,74,9600,9600,0.176,0.7708,16.3,-18.13,-2.78
2026-05-31T18:00,58.9,12.1,9600,9600,0.6135,0.126,95.55,-0.66,-0.16
2026-05-31T19:00,74.1,42,10600,10600,0.6991,0.3962,10.76,-4.41,-0.04
2026-05-31T20:00,50.1,23.2,12000,12000,0.4175,0.1933,69.99,2.22,31
2026-05-31T21:00,5.6,45.3,12000,12000,0.0467,0.3775,48.35,41.32,255.26
2026-05-31T22:00,131,75,11400,11400,1.1491,0.6579,464.79,201.29,523.96
2026-05-31T23:00,294,21.1,8600,8000,3.4186,0.2638,618.06,259.57,790.92
2026-06-01T00:00,170.7,23.5,4000,4000,4.2675,0.5875,508.09,329.18,406.61
2026-06-01T01:00,61.2,2.1,4000,4000,1.53,0.0525,365.32,122.06,366.01
2026-06-01T02:00,71.1,14.4,4400,4400,1.6159,0.3273,442.9,203.9,400.01
2026-06-01T03:00,92.2,36.5,4000,4000,2.305,0.9125,418.11,203.47,373.98
2026-06-01T04:00,199.3,21,4000,4000,4.9825,0.525,441.51,242.24,368.56
2026-06-01T05:00,86.8,77.3,4000,4000,2.17,1.9325,373.02,254.14,374.88
2026-06-01T06:00,74.7,52.3,4000,4000,1.8675,1.3075,422.51,261.47,384.23
2026-06-01T07:00,102.5,6.3,4100,4000,2.5,0.1575,448.15,230.6,408
2026-06-01T08:00,62.7,37.1,4800,4600,1.3063,0.8065,449.19,299.35,455.2
2026-06-01T09:00,146,2.6,5700,5700,2.5614,0.0456,476.12,207.65,490.32
2026-06-01T10:00,90.8,36.2,6000,6000,1.5133,0.6033,421.86,193.99,400.53
2026-06-01T11:00,8.7,199.9,6000,6000,0.145,3.3317,198.38,27.68,176.56
2026-06-01T12:00,1.2,368.9,5400,5400,0.0222,6.8315,-5.53,-25.88,75.08
2026-06-01T13:00,21,28.1,5200,5200,0.4038,0.5404,32.55,-0.64,44.11
2026-06-01T14:00,9.7,39.2,5200,5200,0.1865,0.7538,9.45,-2.05,36.52
2026-06-01T15:00,66.2,15.3,5200,5200,1.2731,0.2942,20.87,-3.17,8.18
2026-06-01T16:00,194.3,7.8,5200,5200,3.7365,0.15,92.78,1.56,7.75
2026-06-01T17:00,0,0,5200,5200,0,0,0,0,5.09
2026-06-01T18:00,118.6,0.9,5200,5200,2.2808,0.0173,74.55,0.1,8.34
2026-06-01T19:00,29.1,34.8,5300,5300,0.5491,0.6566,57.91,-0.38,55.47
2026-06-01T20:00,195,4.8,6000,6000,3.25,0.08,627.17,78.56,159.72
2026-06-01T21:00,23.5,190,6000,6000,0.3917,3.1667,383.53,65.55,337.55
2026-06-01T22:00,7.4,56.3,5700,5700,0.1298,0.9877,485.28,352.19,474.02
2026-06-01T23:00,169.8,1.5,4600,4400,3.6913,0.0341,551.25,239.11,553.39
